402	392
76	38
240	242
124	127
184	248
240	299
11273	

 +++++++++++++++++++++++++++++
Problem 50_s
 +++++++++++++++++++++++++++++
50	14837
242	342
118	218
152	252
60	160
201	301
869	969
771	871
932	1032
81	181
70	170
978	1078
522	622
788	888
310	410
119	219
486	586
416	516
916	1016
160	260
204	304
151	251
958	1058
749	849
207	307
666	766
220	320
450	550
941	1041
582	682
148	248
630	730
185	285
83	183
214	314
527	627
667	767
459	559
216	316
221	321
891	991
302	402
251	351
897	997
120	220
666	766
328	428
327	427
826	926
551	651
645	745
11237	

 +++++++++++++++++++++++++++++
Problem 100_u
 +++++++++++++++++++++++++++++
100	37684
846	157
595	142
331	905
212	353
626	160
264	872
976	804
162	735
795	493
925	402
467	863
614	181
411	926
970	823
654	687
772	470
416	888
150	983
495	33
849	825
678	660
446	449
498	574
157	798
698	633
205	790
678	60
125	390
596	421
773	665
580	635
684	886
428	612
277	616
979	878
965	767
729	751
725	116
645	205
86	117
528	842
852	382
210	455
827	74
207	26
476	962
300	159
345	934
928	237
31	76
721	673
377	85
589	63
330	696
865	3
855	157
549	275
44	316
534	715
826	572
567	516
220	578
324	5
66	353
374	545
259	93
261	273
473	591
95	5
64	31
817	377
69	166
298	307
788	270
457	308
911	585
551	539
430	791
400	373
64	753
717	653
720	552
742	851
690	426
261	575
10	769
351	540
897	985
744	106
294	302
185	380
163	473
76	223
437	321
272	227
238	22
147	16
471	784
729	19
392	903
24450	

 +++++++++++++++++++++++++++++
Problem 100_w
 +++++++++++++++++++++++++++++
100	29147
488	525
498	470
936	1034
390	307
118	69
241	304
685	602
840	847
971	1032
216	264
761	690
585	573
403	374
511	507
496	514
652	582
744	826
302	331
90	23
826	840
390	477
776	833
180	218
110	104
906	859
877	891
1000	950
865	829
37	120
545	623
998	1057
512	598
874	810
71	75
988	1014
923	1006
565	598
432	410
338	387
721	785
14	35
375	292
923	1008
547	458
474	480
497	421
309	286
951	1014
982	931
514	591
993	1036
456	432
427	377
214	165
194	248
833	743
727	765
530	555
830	880
512	608
552	529
214	167
588	664
143	205
53	46
684	603
609	622
220	158
407	414
630	602
556	519
128	174
170	174
1	60
419	360
489	525
160	71
667	728
18	54
120	210
953	872
976	1058
31	33
494	517
863	827
243	159
835	906
814	743
629	604
3	28
380	480
905	909
681	780
379	325
632	612
244	284
572	485
982	1032
850	835
284	347
26371	

 +++++++++++++++++++++++++++++
Problem 100_s
 +++++++++++++++++++++++++++++
100	30921
426	526
301	401
890	990
18	118
149	249
960	1060
715	815
307	407
829	929
808	908
910	1010
643	743
629	729
119	219
919	1019
624	724
258	358
952	1052
47	147
21	121
89	189
518	618
879	979
403	503
562	662
599	699
76	176
392	492
355	455
245	345
109	209
113	213
268	368
267	367
937	1037
187	287
508	608
148	248
921	1021
930	1030
137	237
872	972
13	113
723	823
879	979
388	488
247	347
112	212
847	947
660	760
780	880
359	459
185	285
11	111
86	186
330	430
301	401
507	607
387	487
938	1038
160	260
780	880
178	278
806	906
563	663
471	571
360	460
372	472
383	483
257	357
973	1073
661	761
506	606
199	299
105	205
889	989
363	463
454	554
65	165
851	951
280	380
912	1012
60	160
616	716
564	664
669	769
336	436
38	138
286	386
932	1032
800	900
332	432
738	838
568	668
17	117
426	526
30	130
785	885
981	1081
690	790
23625	

 +++++++++++++++++++++++++++++
Problem 200_u
 +++++++++++++++++++++++++++++
200	82765
780	456
598	521
285	89
747	786
694	718
443	546
420	745
151	688
541	612
197	83
750	378
716	405
705	688
737	406
657	555
892	619
492	418
342	845
963	552
125	814
209	316
155	860
808	218
68	116
491	86
599	155
366	803
689	965
857	197
901	779
952	27
901	114
7	187
42	926
871	550
445	32
443	877
331	951
940	483
713	433
939	620
531	231
22	701
821	981
288	164
868	631
861	642
551	637
458	988
851	387
348	262
239	458
51	115
135	359
579	786
905	306
772	731
705	646
423	840
958	521
756	382
367	620
551	605
222	536
256	731
736	377
316	122
423	367
749	811
354	898
447	347
34	16
729	29
622	850
126	940
216	763
309	966
31	493
202	555
68	653
1	974
637	904
803	26
395	575
263	730
284	152
714	50
195	535
581	40
248	500
936	211
565	476
880	655
993	49
947	859
479	40
125	641
65	507
387	578
559	880
923	185
935	202
825	132
184	823
394	736
913	894
535	160
452	423
286	629
623	597
182	296
928	783
714	382
833	985
497	206
964	780
844	846
114	462
937	680
689	798
308	236
861	753
949	921
682	995
564	883
150	504
987	6
816	16
913	96
684	787
304	554
732	720
277	229
616	13
295	121
519	633
739	16
745	941
404	1000
161	379
23	896
106	591
932	836
616	483
634	60
7	461
215	319
82	911
162	898
92	652
135	247
72	235
269	549
41	393
745	755
945	393
222	266
601	347
437	935
174	374
195	483
190	239
930	532
491	211
797	296
185	532
228	508
850	500
495	912
986	731
173	900
951	805
383	448
448	236
360	68
145	285
817	432
182	456
833	980
407	927
422	598
534	584
431	114
3	400
665	943
257	215
592	171
358	347
549	621
781	436
559	416
302	286
461	906
921	683
887	105
880	84
971	14
753	919
16	368
993	423
51634	

 +++++++++++++++++++++++++++++
Problem 200_w
 +++++++++++++++++++++++++++++
200	56596
333	237
989	1035
474	538
747	671
670	668
796	766
273	328
284	242
718	783
185	120
834	907
170	256
954	893
723	634
135	145
854	756
932	998
565	647
399	441
442	391
702	720
261	349
29	109
948	970
997	1056
780	848
990	1003
488	389
128	79
465	452
743	730
674	750
874	788
759	727
618	554
275	225
337	383
836	794
386	334
81	9
866	811
436	500
173	149
5	39
653	741
370	356
377	399
442	536
517	490
301	334
479	442
7	85
172	132
304	264
745	827
581	580
702	644
805	711
852	787
118	79
658	751
753	810
703	738
606	675
39	24
196	237
331	328
643	708
218	206
77	149
981	883
207	307
984	940
611	518
248	179
518	514
713	791
260	217
115	172
550	485
219	266
313	263
974	891
310	381
947	985
411	503
11	109
311	318
156	238
995	991
451	529
546	451
263	189
883	932
104	83
824	803
428	449
921	826
529	507
871	783
353	391
401	406
598	514
912	894
133	120
43	75
402	346
596	513
920	914
294	340
546	569
782	863
328	279
96	41
442	390
30	93
676	717
112	188
200	243
531	564
628	616
374	387
607	706
847	939
702	670
393	325
572	556
250	261
728	634
344	418
79	158
303	303
301	243
24	69
177	217
861	854
656	591
857	916
271	349
896	825
209	297
965	866
415	403
230	133
819	766
361	403
502	541
748	702
832	798
395	314
97	6
266	318
792	757
937	942
569	660
939	973
598	593
988	1018
763	797
186	133
517	578
641	642
869	856
601	643
1000	1012
130	82
294	210
477	495
130	165
229	247
182	189
673	668
326	291
791	778
547	600
231	331
687	641
50	109
573	500
994	902
363	354
559	572
928	875
260	189
833	869
176	147
880	883
280	319
850	870
807	809
190	246
979	1017
254	218
779	846
811	844
498	516
916	820
101	169
136	59
859	928
51454	

 +++++++++++++++++++++++++++++
Problem 200_s
 +++++++++++++++++++++++++++++
200	63879
168	268
83	183
634	734
311	411
467	567
212	312
2	102
798	898
369	469
16	116
715	815
219	319
689	789
247	347
267	367
133	233
345	445
755	855
890	990
711	811
247	347
452	552
932	1032
616	716
259	359
632	732
696	796
404	504
194	294
308	408
693	793
631	731
250	350
44	144
532	632
177	277
522	622
872	972
614	714
272	372
855	955
158	258
260	360
671	771
226	326
826	926
325	425
489	589
764	864
738	838
637	737
250	350
735	835
340	440
303	403
128	228
11	111
925	1025
911	1011
383	483
702	802
673	773
128	228
201	301
903	1003
892	992
378	478
251	351
603	703
626	726
20	120
820	920
518	618
910	1010
119	219
947	1047
928	1028
95	195
416	516
323	423
847	947
948	1048
730	830
684	784
642	742
316	416
733	833
158	258
761	861
92	192
968	1068
609	709
895	995
195	295
989	1089
242	342
224	324
402	502
781	881
840	940
410	510
403	503
772	872
250	350
866	966
683	783
978	1078
186	286
217	317
313	413
753	853
368	468
605	705
384	484
551	651
386	486
666	766
15	115
814	914
350	450
716	816
959	1059
508	608
667	767
430	530
850	950
655	755
505	605
369	469
686	786
100	200
48	148
870	970
652	752
611	711
422	522
504	604
165	265
94	194
686	786
143	243
529	629
4	104
426	526
225	325
660	760
504	604
601	701
201	301
138	238
24	124
940	1040
696	796
555	655
296	396
43	143
854	954
597	697
19	119
934	1034
10	110
641	741
789	889
527	627
292	392
629	729
426	526
547	647
191	291
745	845
213	313
101	201
897	997
823	923
883	983
89	189
701	801
171	271
834	934
729	829
776	876
764	864
58	158
610	710
899	999
517	617
507	607
256	356
972	1072
582	682
969	1069
42	142
189	289
520	620
641	741
341	441
649	749
356	456
851	951
543	643
49979	

 +++++++++++++++++++++++++++++
Problem 500_u
 +++++++++++++++++++++++++++++
500	196603
674	698
257	363
122	325
41	678
888	584
754	241
803	375
442	205
76	259
155	848
248	428
80	657
854	532
158	938
617	334
529	361
192	747
760	864
615	23
153	850
455	808
683	543
282	434
625	603
942	336
567	779
694	97
979	452
900	762
649	626
983	2
164	18
510	457
628	222
801	372
418	442
55	61
520	365
135	377
367	302
697	919
130	478
786	181
51	298
816	830
867	619
197	664
608	617
997	262
43	873
139	6
223	366
584	592
672	925
724	459
505	425
645	655
37	765
194	380
750	455
309	644
750	736
853	634
100	783
598	35
721	101
569	42
236	161
911	836
951	560
517	173
708	939
799	543
200	831
107	318
619	233
23	702
38	520
116	287
819	28
377	153
230	784
369	519
175	417
775	109
331	632
316	127
725	581
585	185
778	495
360	336
185	207
574	106
484	154
422	874
318	725
973	4
259	811
568	246
353	886
313	840
10	356
669	316
886	155
422	389
859	306
948	822
377	280
204	852
180	196
307	356
851	346
526	586
829	457
107	39
618	381
567	547
261	69
3	214
288	772
822	631
896	809
996	22
9	12
733	399
85	210
634	588
806	823
830	750
568	930
261	525
785	539
170	668
275	872
5	182
398	700
27	189
855	200
205	771
861	530
57	5
224	956
46	878
751	873
699	495
919	532
909	33
806	751
1000	759
801	584
323	371
26	492
733	528
473	449
393	143
861	653
58	675
385	750
142	306
46	805
698	300
914	275
384	271
244	764
908	319
703	358
896	676
948	34
937	151
997	422
397	213
660	761
823	644
623	840
701	208
490	439
509	733
780	105
41	445
902	491
733	695
616	931
756	156
285	53
207	609
653	243
929	559
805	679
351	467
271	659
745	809
723	857
857	711
919	264
270	297
689	186
618	600
72	779
189	96
336	410
312	632
421	766
88	516
560	47
668	441
116	782
316	992
981	850
886	60
23	767
864	725
245	755
434	202
136	324
216	598
775	978
88	452
401	497
591	972
197	764
697	980
593	203
465	32
242	159
413	720
771	778
36	645
608	339
80	655
416	46
986	868
843	103
53	947
728	380
115	135
486	313
869	899
17	781
819	194
784	174
194	894
913	771
684	793
889	214
713	194
485	647
834	112
91	506
26	685
336	158
487	374
226	809
555	910
682	161
835	738
896	556
438	188
400	691
441	300
310	633
447	236
965	490
463	759
496	621
22	248
193	654
899	331
390	120
103	657
350	948
179	842
250	147
641	688
976	665
921	511
54	435
904	384
190	843
993	251
327	292
228	561
944	627
811	450
925	865
719	954
880	817
866	721
358	123
137	83
806	840
682	351
432	906
948	578
952	52
33	216
277	147
68	417
827	878
397	93
582	930
344	936
972	266
604	36
668	467
864	585
421	727
74	334
872	64
695	892
842	829
677	373
702	766
896	438
588	519
326	561
995	246
208	129
287	611
834	614
771	235
201	858
765	116
616	883
965	389
504	300
479	753
586	266
980	526
350	230
262	57
590	828
746	116
82	542
375	625
88	1
319	164
454	10
162	754
60	704
445	357
286	671
200	91
510	823
20	424
831	102
201	98
427	107
734	619
527	201
270	424
768	810
955	329
118	274
25	819
423	207
65	655
126	577
93	564
233	315
212	146
610	131
395	843
727	475
962	232
751	782
79	683
868	162
363	142
798	669
787	659
332	644
950	187
829	823
630	614
296	933
618	662
989	250
345	47
240	38
1	719
910	244
628	146
787	44
749	809
617	841
184	230
844	748
716	282
652	339
613	330
874	67
793	78
725	495
410	377
998	417
624	620
354	664
183	636
321	341
256	745
942	696
893	587
989	883
953	958
875	861
163	321
147	664
650	906
791	686
73	1000
245	500
11	273
233	694
255	996
913	211
368	416
39	163
651	250
817	394
84	341
12	929
366	453
413	527
417	502
464	811
467	805
549	118
533	619
508	773
782	285
290	270
551	467
575	372
204	480
556	439
215	256
550	142
70	267
861	349
209	253
239	18
381	451
288	905
751	658
319	144
108	259
807	792
253	728
504	824
40	937
625	192
388	527
309	281
333	409
932	240
468	358
1	165
726	3
400	407
23	280
638	178
440	586
592	722
618	722
455	509
50	326
720	455
741	297
405	684
52	925
949	292
878	476
828	392
449	319
885	401
854	878
648	954
507	5
77	602
363	786
232	639
861	118
635	711
732	98
157	585
950	848
401	231
612	196
799	38
687	828
1	29
503	368
986	175
8	505
41	496
104	865
604	572
47	172
422	909
356	664
125997	

 +++++++++++++++++++++++++++++
Problem 500_w
 +++++++++++++++++++++++++++++
500	138478
56	155
575	658
677	638
342	323
659	672
750	681
274	370
578	578
999	1066
944	915
756	843
219	120
543	596
329	286
590	582
706	701
254	324
62	32
664	754
649	690
302	298
362	303
807	737
199	112
166	91
900	931
499	474
597	530
91	146
73	23
459	495
207	116
812	739
487	416
117	50
822	845
733	804
548	596
58	73
772	731
227	200
83	102
909	977
3	62
847	885
384	290
173	144
483	435
107	56
342	374
767	718
618	678
498	547
698	761
974	965
129	117
681	709
858	833
419	493
685	631
707	620
866	791
867	867
589	678
790	840
399	477
218	220
564	545
747	789
802	725
949	979
440	492
423	522
579	549
367	434
835	890
34	9
831	812
640	613
955	953
796	866
616	567
970	943
546	596
386	289
975	1011
388	296
156	75
639	714
845	794
652	690
78	87
681	583
497	577
229	191
864	925
681	632
785	780
579	513
774	773
560	510
137	230
171	117
26	14
739	715
689	757
53	116
930	947
620	580
576	569
270	297
907	973
347	330
74	149
217	154
674	759
119	178
878	920
320	387
202	133
279	272
337	304
903	911
924	1001
625	665
418	438
840	754
813	793
134	46
217	204
138	152
863	946
607	636
635	646
381	353
159	106
921	933
528	602
26	34
441	420
656	746
933	942
912	919
291	361
476	529
608	629
986	1045
854	840
149	165
806	770
201	193
72	135
162	262
992	959
178	178
530	433
740	729
647	593
695	689
49	115
676	685
720	818
965	946
858	819
956	885
456	366
678	618
999	965
324	322
545	547
248	152
243	316
364	442
75	160
475	398
404	417
870	773
212	193
318	251
211	176
928	1025
858	945
293	222
249	227
625	566
298	287
734	760
777	723
37	88
625	690
591	525
501	596
877	883
138	188
740	711
934	1026
198	121
702	621
832	876
108	206
440	353
660	583
303	312
266	360
311	257
701	693
725	631
590	529
183	215
672	628
96	19
601	622
78	151
559	634
941	959
683	705
955	976
655	701
208	193
135	144
3	75
470	426
575	612
98	176
544	618
17	21
935	901
447	483
406	412
785	788
117	120
258	223
437	530
360	328
434	478
133	96
15	63
50	41
164	189
882	932
183	188
853	873
442	502
653	645
446	505
560	512
143	98
364	297
779	823
598	693
669	733
168	220
219	212
898	996
935	868
390	339
516	464
293	216
946	941
781	818
453	369
902	928
128	44
409	319
308	402
378	386
318	325
660	715
308	221
481	416
345	348
850	914
303	365
519	446
886	821
190	196
750	729
41	33
107	16
589	621
765	759
526	625
827	917
72	10
136	55
81	26
643	650
594	515
201	137
148	57
190	247
820	782
710	678
678	769
588	659
489	431
970	933
862	810
683	680
189	115
694	672
713	659
86	175
991	916
818	880
62	8
485	389
406	404
617	691
121	206
113	203
533	567
275	317
416	462
547	544
680	690
992	960
530	576
730	750
823	755
629	626
7	38
165	125
399	319
173	157
444	373
176	185
203	232
717	704
990	903
314	404
413	509
250	325
845	772
261	306
400	437
653	659
656	707
95	138
317	318
633	717
246	343
400	495
610	574
348	393
511	416
621	606
173	214
695	776
63	13
361	265
111	177
477	505
934	877
256	222
678	657
137	140
75	41
75	160
421	433
962	1051
122	160
585	616
149	84
891	806
235	215
219	225
336	315
236	209
793	851
759	686
789	883
626	620
78	61
442	392
982	912
546	585
679	698
426	465
465	436
270	201
474	482
278	368
218	255
986	951
118	128
414	505
859	804
377	463
590	607
446	386
524	546
960	935
105	143
211	204
596	579
171	178
372	393
928	962
311	355
18	115
385	364
817	790
508	577
785	852
374	434
197	179
197	146
980	909
588	520
295	318
589	649
497	425
131	46
215	162
103	111
824	809
259	312
343	258
708	677
179	89
609	691
593	672
960	966
460	453
645	558
60	136
684	636
536	509
929	944
6	12
879	965
883	883
801	828
293	248
851	828
30	51
895	938
705	740
976	945
327	409
795	819
608	527
473	390
607	668
650	699
54	142
755	828
857	950
290	267
651	683
659	755
309	373
771	738
518	545
539	479
225	224
176	137
408	368
